PredictiveFeature,TargetFeature,SHAPValue
ABCC1,CDK11A,0.0030872554836709
PPP1R11,CDK11A,0.0016207397099123
CAST,CDK11A,0.0396802150664844
MYPN,CDK11A,0.0028812317303886
RASAL2,MYBPC2,0.0190016585843605
SRRM2,MYBPC2,0.0078873892382896
RAI14,MYBPC2,0.0094064139461766
KMT2D,MYBPC2,0.0164650226848416
CDK13,MYBPC2,0.0168375374658585
ZBTB14,MYBPC2,0.0031142430540788
TANC2,MYBPC2,0.006004280627002
MAP4K4,MYBPC2,0.0150176883548032
TJP1,MYBPC2,0.0918280458049261
AFDN,MYBPC2,0.0018905630409183
NEB,HDGFL3,0.0012169412764559
CKM,HDGFL3,0.0007045316746564
AHCTF1,HDGFL3,0.0021846643660593
HUWE1,HDGFL3,0.0004860083516352
MAP1S,HDGFL3,0.0190563291064446
GPATCH8,HDGFL3,0.0044323882784082
HUWE1,ELK3,0.0105353545220726
TCOF1,ELK3,0.003419122797155
TTN,ELK3,0.0034253257365061
SPEN,ELK3,0.0027470120921526
ADAR,ELK3,0.021992812197183
AHNAK2,ELK3,0.0034595106289823
KMT2D,ELK3,0.0226099467541076
NES,ELK3,0.007313026116702
IRS2,ELK3,0.0261248728758014
LMO7,KIFAP3,0.0015909335220877
DCAF10,KIFAP3,0.0013586852907737
ADAR,KIFAP3,0.0029743207104357
TCOF1,KIFAP3,0.0059154332387152
BAG6,KIFAP3,0.0011223627481042
TJP1,KIFAP3,0.0063579933131388
NUMA1,KIFAP3,0.003481198859571
CDC42BPA,KIFAP3,0.0140271004625871
FLNC,KIFAP3,0.0118074009233573
CUX1,KIFAP3,0.0214956228073137
HUWE1,FKBP3,0.0070981305467318
PLEKHA6,FKBP3,0.0164678144081557
KMT2D,FKBP3,0.00786187326716
CLASP1,FKBP3,0.0074240737707576
NUP214,FKBP3,0.0099901993125698
MYH3,FKBP3,0.0384534185862001
MAP4,FKBP3,0.0181580078546407
MYPN,ADAM17,0.0025259001476928
DAB2IP,ADAM17,0.0019302054603916
PHB1,ADAM17,0.0035204390466742
PIMREG,ADAM17,0.0039951681146935
GPATCH8,RCOR1,0.0271375223155273
PLEKHA6,RCOR1,0.0288236680898599
TJP1,RCOR1,0.0138234933422241
RIF1,RCOR1,0.02646664133153
TRIM28,RCOR1,0.005355661608331
PCBP1,RCOR1,0.0062814415247883
EIF4G1,RCOR1,0.0106858193123284
RASAL2,RCOR1,0.017475586602706
MYH3,RCOR1,0.0094912777627278
HDGFL2,RCOR1,0.0113094544988035
PHIP,RCOR1,0.0096816074229021
CAMK2B,APPL1,0.003071003968248
IRS2,APPL1,0.0130826665473147
PLEC,APPL1,0.0044585314958176
USP24,APPL1,0.1349160338417354
SASH1,APPL1,0.0184292343478417
NCL,APPL1,0.0222058380758788
NELFA,APPL1,0.0052626382309362
ABLIM1,TARDBP,0.0009361681395162
NCOR1,TARDBP,0.0069824296393807
TCOF1,TARDBP,0.005489375791223
SPEN,TARDBP,0.0059837539204999
NELFE,TARDBP,0.0003451459067678
PRRC2A,TARDBP,0.0029788044995506
ADAR,TARDBP,0.0132558551280844
GPATCH8,TARDBP,0.0139282616242187
AHNAK2,TARDBP,0.0019118481740449
PCBP1,TARDBP,0.0019682675587111
EIF4G1,PDAP1,0.0067256326701802
EIF4B,PDAP1,0.0065981517919787
MARK2,PDAP1,0.0141702759783484
PHIP,PDAP1,0.0341537840492447
LARP1B,PDAP1,0.022996445525648
LRRFIP2,PDAP1,0.0186062663592412
NUP35,PDAP1,0.0048703803096733
PCBP1,PDAP1,0.0478574924670995
AFF4,PDAP1,0.0150203104965132
MED1,PDAP1,0.0149248549037394
KMT2D,SEPTIN2,0.0082061582253443
SRRM2,SEPTIN2,0.0473481495719047
TCOF1,SEPTIN2,0.0183300654822886
EIF4G1,SEPTIN2,0.0487100990404212
RIF1,SEPTIN2,0.0080944969534968
TP53BP1,SEPTIN2,0.013804714152587
CDC42BPA,SEPTIN2,0.0061718291122316
CUX1,SEPTIN2,0.0139722151833667
FLNC,SEPTIN2,0.0098300269195764
PHLDB1,SEPTIN2,0.021661949695606
MYH3,SEPTIN2,0.0135716498880399
HUWE1,MYO1E,0.0046844112666371
LMO7,MYO1E,0.0032872628718637
AHNAK2,MYO1E,0.0051881479946552
KMT2D,MYO1E,0.0247385958431469
PLEKHA6,MYO1E,0.0449431513967231
SRRM2,MYO1E,0.0026500591245988
PLEC,MYO1E,0.0028795776831853
PRRC2C,MYO1E,0.0027293565483365
IRS2,MYO1E,0.0086616924089188
LARP1,MYO1E,0.010305901182037
LMO7,BRD8,0.0092149906905207
AHNAK2,BRD8,0.0071715153984023
TCOF1,BRD8,0.0107571446466633
KMT2D,BRD8,0.0499717338810729
SRRM2,BRD8,0.0134138029178979
MDC1,BRD8,0.0010962812833348
NCOR2,BRD8,0.0197906455863833
CLASP1,BRD8,0.0010991304251399
AKAP9,BRD8,0.0071661478060803
LARP1,BRD8,0.0015014202894108
NCOR1,PTPN13,0.0033744112298681
CAMK2B,PTPN13,0.0017115207451113
SPEN,PTPN13,0.0010324313306085
GPATCH8,PTPN13,0.001221863109816
AHNAK2,PTPN13,0.018727298385777
PRRC2A,PTPN13,0.0015719686695726
KMT2D,PTPN13,0.0411462989297484
SRRM2,PTPN13,0.0059155689629523
NCOR2,PTPN13,0.007814767284688
MAP4,PTPN13,0.0154507361056011
PLEC,ZNF639,0.0052958804415745
KMT2D,ZNF639,0.0082340176979876
PLEKHA6,ZNF639,0.0239332954143177
BAG3,ZNF639,0.0141069620902458
NCOR2,ZNF639,0.0031636771793995
MAP1S,ZNF639,0.0168175351124154
PHRF1,ZNF639,0.018634276455619
NHSL3,ZNF639,0.0056903137139675
AHCTF1,ZNF639,0.0111876408637578
PPIG,ZNF639,0.025365651599024
MDH2,EIF3K,0.0003703311628347
NEB,EIF3K,0.0104358605015889
MYH7,EIF3K,0.0006983354680139
TTN,EIF3K,0.0006992018211448
CMYA5,EIF3K,0.0012026117442766
LMO7,EIF3K,0.0069771399793694
NACA,EIF3K,0.0071835416547749
BAG6,EIF3K,0.005757970760783
KMT2D,PHACTR4,0.0235865717176962
MDC1,PHACTR4,0.0217678532283387
SRRM2,PHACTR4,0.0202832874223453
LARP1,PHACTR4,0.0103694634750847
NUMA1,PHACTR4,0.032205230455132
NHSL3,PHACTR4,0.0153386324664631
PHRF1,PHACTR4,0.0101021370650791
PLEKHA5,PHACTR4,0.0116956049659803
BAG3,CCDC186,0.0012059119352427
POLR2A,CCDC186,0.0010978928915697
HUWE1,CCDC186,0.0017378969723396
LARP1,CCDC186,0.0023968913989421
SPEN,CCDC186,0.0274582492285145
HCFC1,CCDC186,0.0030727298262749
LMO7,PRKAG2,0.0073537313235627
NCOR1,PRKAG2,0.007946304413836
NIPBL,PRKAG2,0.0016645357853382
PLEKHA6,PRKAG2,0.0008233559572345
HUWE1,PRKAG2,0.0007177939374023
AHNAK2,PRKAG2,0.0024241915510881
TJP1,PRKAG2,0.0086844236719079
ADAR,PRKAG2,0.0050166486171282
MDC1,PRKAG2,0.0005168816472791
USP10,PRKAG2,0.0108927924464061
EPS15L1,RIPOR1,0.0034372619096754
CAST,RIPOR1,0.018576477123145
ABLIM1,RIPOR1,0.0029599474853566
BAG3,RIPOR1,0.0122292779693835
USP24,RIPOR1,0.0018571776124503
PPIG,RIPOR1,0.0015234564208863
BRD8,RIPOR1,0.0069160835947649
NCL,RIPOR1,0.0153753322626206
HUWE1,MIEF1,0.0120786662514483
KMT2D,MIEF1,0.0188887410130905
NELFE,MIEF1,0.009171015778687
CLASP1,MIEF1,0.0066484711885308
SRRM2,MIEF1,0.0370126922562083
AHCTF1,MIEF1,0.0057037781235971
NUMA1,MIEF1,0.0165363067134071
TNS1,MIEF1,0.010564450883905
CDC42BPA,MIEF1,0.0140106151035481
NIPBL,MIEF1,0.0107662881718794
EIF4B,BUD13,0.0120783321294619
MAP1S,BUD13,0.019121287537105
PPIG,BUD13,0.0260078141571134
NCL,BUD13,0.0272847103576513
IRS2,BUD13,0.0113647893245116
NUMA1,BUD13,0.0103585297050897
RIF1,BUD13,0.0102449633395814
SYNPO,BUD13,0.006355922468786
SVIL,BUD13,0.0202256458568601
THRAP3,BUD13,0.015933623602603
LMO7,MSL2,0.0053623242966869
HUWE1,MSL2,0.0109138172617065
PLEKHA6,MSL2,0.0014733925769515
ADAR,MSL2,0.0040173732879389
LMOD1,MSL2,0.0038630849256177
MDC1,MSL2,0.0013850434052453
GPATCH8,MSL2,0.0035845494252064
CLASP1,MSL2,0.0375919737481603
KMT2D,MSL2,0.023144563591686
PLEC,MSL2,0.0057052338675777
TTN,BCL11A,0.001142768108479
NEB,BCL11A,0.0005216383058887
FAM83B,BCL11A,0.0007534455014242
EIF4B,BCL11A,0.006774238451703
ABLIM1,BCL11A,0.0215198205860901
BRD8,BCL11A,0.0166854745479034
NCL,BCL11A,0.0238940892073429
CDK11A,BCL11A,0.0012730555342784
CAST,BCL11A,0.0045051141039291
TCOF1,FNBP1,0.0034543616898548
GPATCH8,FNBP1,0.0040780344892981
ABLIM1,FNBP1,0.0432813101995711
EIF4B,FNBP1,0.0294681275389492
NCL,FNBP1,0.0327749288030614
MAP1S,FNBP1,0.0318740804103412
PCBP2,FNBP1,0.0235956944609296
CALD1,FNBP1,0.0031669218821131
USP24,FNBP1,0.0216884921952364
LMO7,TXNL1,0.002020335944853
CCDC88C,TXNL1,0.0203448781885567
NES,TXNL1,0.0005320297465246
AFF4,TXNL1,0.0200127665678299
CAST,TXNL1,0.016224521257208
PFKM,TXNL1,0.0156000046434588
CAMSAP1,TXNL1,0.0073670818213669
TSC1,TXNL1,0.0052935838997589
MAP4K4,TXNL1,0.0074831798392348
SRRM1,TXNL1,0.0061625962659683
HUWE1,RPLP2,0.0055857074145144
NCOR2,RPLP2,0.0277435482616215
NUMA1,RPLP2,0.0151360864364215
PLEKHA6,RPLP2,0.0321271058477573
MAP4,RPLP2,0.0287066056156952
PHLDB1,RPLP2,0.019165435137193
ASXL2,RPLP2,0.0023835430659278
HDGFL2,RPLP2,0.001695363965865
MIA2,RPLP2,0.0148678093898374
SRRM2,CLASP2,0.015031424011025
NCOR2,CLASP2,0.0060316322684996
NUMA1,CLASP2,0.0272895300569402
ABLIM1,CLASP2,0.0243734657332818
EIF4B,CLASP2,0.0406247264377131
NCL,CLASP2,0.0424306802558496
PCBP2,CLASP2,0.0062452490218315
USP24,CLASP2,0.0221672584418818
PHLDB1,CLASP2,0.0210281558818783
CALD1,CLASP2,0.0058507164740701
LMNA,CLASP2,0.0055974529772146
LMO7,TMEM94,0.0162641483167124
TCOF1,TMEM94,0.0010927162023833
PLEKHA6,TMEM94,0.0024197869942517
PRRC2A,TMEM94,0.0004750617451608
KMT2D,TMEM94,0.008231617773865
PROB1,TMEM94,0.0010556894389734
MDC1,TMEM94,0.0115383168794393
SRRM2,TMEM94,0.0143160075490168
NIPBL,TMEM94,0.0021283280994479
HUWE1,TAMALIN,0.020345527101493
PRRC2A,TAMALIN,0.0100887608131567
NCOR2,TAMALIN,0.0078519934618432
EIF4B,TAMALIN,0.0163792913000475
NIPBL,TAMALIN,0.0055633644908716
BAG3,TAMALIN,0.0018881622177833
PLEKHA6,TAMALIN,0.0119021324624217
NES,TAMALIN,0.0088216386093724
IRS2,TAMALIN,0.0023907289554182
ZNF608,RBM6,0.0015183298877926
PEAR1,RBM6,0.0008234891638163
ABLIM1,RBM6,0.0073037518918619
BRD8,RBM6,0.0016389950265456
DLG1,RBM6,0.0022875597266693
WASHC2A,RBM6,0.0080715257589532
PPIG,RBM6,0.016021450714773
CALD1,RBM6,0.0021904537690017
SRRM2,ACTN2,0.0213807416388763
ZMYND8,ACTN2,0.010298617865126
TEX2,ACTN2,0.0032838783316988
MAP3K1,ACTN2,0.0032935358676771
LMO7,ACTN2,0.00706620434155
NCOR1,ACTN2,0.0073527694759781
ERBIN,ACTN2,0.0080952016649243
AKAP11,ACTN2,0.0388800410156402
ERCC5,ACTN2,0.0087943396410937
TCOF1,EIF4ENIF1,0.0096679156237192
KMT2D,EIF4ENIF1,0.0074369350421201
SRRM2,EIF4ENIF1,0.0075449949718899
NIPBL,EIF4ENIF1,0.00735477993588
RIF1,EIF4ENIF1,0.0039477009233146
MAP4,EIF4ENIF1,0.0073427846678264
TP53BP1,EIF4ENIF1,0.0433893139362669
EIF4G1,EIF4ENIF1,0.0933370997868776
TNS2,EIF4ENIF1,0.0052935698829873
RASAL2,EIF4ENIF1,0.0032031959947239
NCOR1,AP3B1,0.0015655331983363
AKAP9,AP3B1,0.001209141045423
KMT2D,AP3B1,0.0030716187948192
HUWE1,AP3B1,0.0008330241092138
GPATCH8,AP3B1,0.030539062370829
PRRC2A,AP3B1,0.0030797125578332
MDC1,AP3B1,0.0033175247836592
AHNAK2,AP3B1,0.0041700468260137
PLEKHA6,AP3B1,0.0059335936564975
PLEC,AP3B1,0.0207876759514243
TCOF1,ABI2,-0.0101272865567339
CLASP1,ABI2,-0.0024314734426632
ABLIM1,ABI2,-0.0245687386866163
MAP1S,ABI2,-0.0254646498675558
SRRM2,ABI2,-0.0181423264705439
NCL,ABI2,-0.0014633630704715
CALD1,ABI2,-0.0222085042845044
ATXN2L,ABI2,-0.0069407057590635
LMO7,ANKRD12,0.0025783258306429
NCOR1,ANKRD12,0.0097428136279801
HUWE1,ANKRD12,0.0065046225191065
ARPP19,ANKRD12,0.0017793220431024
NCL,ANKRD12,0.0099200638006891
MAP1S,ANKRD12,0.0234237847469474
BRD8,ANKRD12,0.0216660101826317
PCBP2,ANKRD12,0.0079100619990604
PRRC2A,SLC7A6OS,0.0093138594808029
LRRFIP2,SLC7A6OS,0.0163895039301842
TCOF1,SLC7A6OS,0.0054768030463224
GPATCH8,SLC7A6OS,0.00929849634043
ADAR,SLC7A6OS,0.0032643461426844
LARP1,SLC7A6OS,0.0054912212007268
PCBP2,SLC7A6OS,0.0069413063292355
USP24,SLC7A6OS,0.0360946161721644
CALD1,SLC7A6OS,0.0178584539310944
HUWE1,ANXA4,0.0019667012272598
POLR2A,ANXA4,0.0029555345045968
WASHC2A,ANXA4,0.0031777925862458
CAMK2B,ANXA4,0.0022210294715264
AHCTF1,ANXA4,0.0032494081488468
PRRC2C,ANXA4,0.0057746397844128
TJP1,ANXA4,0.0016205960268619
NCOR1,ANXA4,0.0021132384384654
SPEN,ANXA4,0.003882387384985
PLEC,LRWD1,0.010260683328362
IRS2,LRWD1,0.0199371841707146
TNNT3,LRWD1,0.0099947465102859
NUMA1,LRWD1,0.0053980727690244
NHSL3,LRWD1,0.0068616467310754
RIF1,LRWD1,0.0073924265689742
PPIG,LRWD1,0.0573943222841373
NCL,LRWD1,0.0320890993587438
USP10,LRWD1,0.0079198342838471
BRD8,LRWD1,0.0100180731727789
CMBL,LRWD1,0.0062703346202765
SPEN,OSBPL8,0.0068694210978232
PLEKHA6,OSBPL8,0.0018262330867837
BAG3,OSBPL8,0.0043388324675418
KMT2D,OSBPL8,0.0058713364867092
MAP1S,OSBPL8,0.018220576885725
NIPBL,OSBPL8,0.0071196663026687
NUMA1,OSBPL8,0.0446399296519441
SRRM2,OSBPL8,0.0198458357934918
BRD8,OSBPL8,0.0245406363654452
SPEN,UTP18,0.0007003065180152
PRRC2A,UTP18,0.0019466815434746
ACTC1,UTP18,0.0108623256122512
MDC1,UTP18,0.0055627776967073
USP24,UTP18,0.0962936554985516
SASH1,UTP18,0.0218602365684695
NCL,UTP18,0.0091379679173639
CMYA5,UTP18,0.0123032344490146
NUMA1,UTP18,0.0023527684092936
SVIL,UTP18,0.0019695180693628
TNNT3,UTP18,0.0045604145485127
NEB,ADAR,0.0008517203989816
BRD8,ADAR,0.0095110577659933
ABLIM1,ADAR,0.0186766706814857
MAP1S,ADAR,0.0121518258423882
SORBS1,ADAR,0.0004625560825834
KMT2D,CSNK1D,0.0220802630451177
NELFE,CSNK1D,0.0170573281206851
PRRC2C,CSNK1D,0.008848027572099
NCOR2,CSNK1D,0.0084935008047513
NUMA1,CSNK1D,0.0138092283075261
NIPBL,CSNK1D,0.0080471422488654
AKAP9,CSNK1D,0.0088863561854061
MAP4,CSNK1D,0.0051387977611095
PHRF1,CSNK1D,0.0338280074370107
PHLDB1,CSNK1D,0.010867099198026
TRIM28,CSNK1D,0.0140258198275807
PPIG,MACO1,0.0413657315142083
SASH1,MACO1,0.0239095546085607
SVIL,MACO1,0.0280823603241714
SON,MACO1,0.005908236214737
ARPP19,MACO1,0.0082095819909942
CLASP1,MACO1,0.0082434073533494
MAP1B,MACO1,0.0207820416657935
LARP1,MACO1,0.0072804316926456
KMT2D,MACO1,0.004213418570147
NELFE,MACO1,0.0017422016198684
HUWE1,FIP1L1,0.0084840263260714
KMT2D,FIP1L1,0.015248989361746
PLEC,FIP1L1,0.0183203027031911
GPATCH8,FIP1L1,0.018428454225795
LARP1,FIP1L1,0.0121519391436263
CDC42BPA,FIP1L1,0.0136884699542077
NHSL3,FIP1L1,0.0100383449029154
PHRF1,FIP1L1,0.0078299938388338
TP53BP1,FIP1L1,0.0497729097288684
ASXL2,FIP1L1,0.0083311842949477
LMO7,DMTN,0.0236773065252078
HUWE1,DMTN,0.0026018745108808
SPEN,DMTN,0.0075870782163215
AHCTF1,DMTN,0.004889777173096
PLEC,DMTN,0.003508129149512
KMT2D,DMTN,0.0041521030301242
PRRC2A,DMTN,0.0018493534038964
PRRC2C,DMTN,0.0016494923017796
PCBP1,DMTN,0.0024342182887098
LARP1,DMTN,0.0146566656290676
HUWE1,PRPSAP2,0.0121743974974185
GPATCH8,PRPSAP2,0.0094841233742847
EIF4B,PRPSAP2,0.0142600178918401
USP24,PRPSAP2,0.0198978525876219
PCBP2,PRPSAP2,0.0179917009803894
KMT2D,PRPSAP2,0.0062104943921481
CBX3,PRPSAP2,0.005934022800316
ATXN2L,PRPSAP2,0.0126744243126676
NELFA,PRPSAP2,0.0231071508622747
WASHC2A,PRPSAP2,0.0121674285415468
WASHC2A,PAM,0.0042049646323133
GPATCH8,PAM,0.0144654886771809
HUWE1,PAM,0.0008205677725017
OSTF1,PAM,0.0019672163668949
MAP1S,PAM,0.003964121346354
AHNAK2,PAM,0.0048187946128682
EIF4B,PAM,0.0418630253208165
MYH3,PAM,0.0009212003781184
PLEC,PAM,0.0006344824301497
NIPBL,PAM,0.0019291889489903
NEB,TBL1XR1,0.0110203651620874
NACA,TBL1XR1,0.0008967825993368
ANK3,TBL1XR1,0.0022982980829323
PCNX3,TBL1XR1,0.0003719186401968
MAST4,TBL1XR1,0.0023284809399103
WASHC2A,MAP3K3,0.0033658512240201
EIF4B,MAP3K3,0.0041229291445218
ADAR,MAP3K3,0.0141468611626546
BRD8,MAP3K3,0.0024344043236705
PRRC2C,MAP3K3,0.0081302588614923
NCL,MAP3K3,0.0031658456623406
PLEC,MAP3K3,0.0117418264413842
KMT2D,MAP3K3,0.0509934103815519
PPIG,MAP3K3,0.0021369973735292
NIPBL,MAP3K3,0.0070441001019052
NUMA1,MAP3K3,0.0037292199892005
HUWE1,G6PD,0.0087920930253068
NCOR1,G6PD,0.0044400553449883
XIRP1,G6PD,0.0142211204393091
AHNAK2,G6PD,0.0056081474704401
SYNPO2L,G6PD,0.0038232842591969
WASHC2A,G6PD,0.0010177785336471
ADAR,G6PD,0.0307747624841299
AHNAK2,KIF14,0.0107914955383823
SPEN,KIF14,0.0095935964327685
TCOF1,KIF14,0.0063022662621113
KMT2D,KIF14,0.0090686865314734
SRRM2,KIF14,0.0046556055248819
PLEKHA6,KIF14,0.0225453318277633
IRS2,KIF14,0.019969116172631
NHSL3,KIF14,0.0056464366255723
TTN,NR3C1,0.0010350247745435
BAG3,NR3C1,0.0083650750444067
BRD8,NR3C1,0.0323767284583221
CMBL,NR3C1,0.0010994118007293
PCBP2,NR3C1,0.0020897660346948
MAP1S,NR3C1,0.0241479029442026
PPIG,NR3C1,0.0021821400385331
NCOR1,NR3C1,0.0180210707638314
CALD1,NR3C1,0.006400205030413
ARPP19,NR3C1,0.0018961487687868
AHNAK2,BEND3,0.0107338320219127
ABLIM1,BEND3,0.0161741965636407
SPEN,BEND3,0.0015259107661823
BRD8,BEND3,0.0016710058262544
GPATCH8,BEND3,0.0150644389390479
MDC1,BEND3,0.0142178477946076
USP24,BEND3,0.0078604105857768
PPIG,BEND3,0.0142480541843646
PLEKHA6,BEND3,0.0133401591998572
ARPP19,BEND3,0.0063168905637672
TCOF1,WDR4,0.0036537506926151
SPEN,WDR4,0.0057445417953994
PRRC2C,WDR4,0.000374723383993
ABLIM1,WDR4,0.0066543075416108
MAP1S,WDR4,0.0286393473179747
PPIG,WDR4,0.0189047912420604
AHNAK2,WDR4,0.0101203563649305
NUMA1,WDR4,0.0017560691945055
PLEKHA6,WDR4,0.0014893473949336
BAG3,WDR4,0.0087396380895896
USP24,WDR4,0.0016567488846713
TCOF1,MYO9B,0.0018687477835887
PLEC,MYO9B,0.0241807699140482
KMT2D,MYO9B,0.0423451713714208
SRRM2,MYO9B,0.0209829106935261
NUMA1,MYO9B,0.013304517994676
NHSL3,MYO9B,0.0238266534487601
RIF1,MYO9B,0.0120736694818529
FARP1,MYO9B,0.0106037834853328
TNS1,MYO9B,0.0059734926212503
TCOF1,KATNA1,0.0006679420802645
GPATCH8,KATNA1,0.007080060515059
KMT2D,KATNA1,0.0032543107678698
SRRM2,KATNA1,0.0013329979389753
PLEKHA6,KATNA1,0.0373818090083787
IRS2,KATNA1,0.0225080438906078
LARP1,KATNA1,0.0070771685965512
CLASP1,KATNA1,0.002617389344475
PLEC,KATNA1,0.0022272211009977
USP10,KATNA1,0.0045845298477357
HAUS6,TMX4,0.0219632745140605
CHGB,TMX4,0.0021764799971667
FAM110A,TMX4,0.0061073746817885
CLASP2,TMX4,0.0048897934240249
DDX18,TMX4,0.0092123757764836
CIC,TMX4,0.0070543032627888
AFDN,TMX4,0.0102089476716632
HELZ,TMX4,0.0081117342807426
SENP3,TMX4,0.0039493146629205
KMT2D,ARAP1,0.0160231634582596
AHNAK2,ARAP1,0.0058262629764372
DLG5,ARAP1,0.0059054107075784
APC,ARAP1,0.0045869447550676
CUX1,ARAP1,0.0134599066129453
PHF3,ARAP1,0.0046553567055924
USP10,ARAP1,0.0197067659043501
HUWE1,ARAP1,0.0023458130243935
PPFIBP1,ARAP1,0.0047164683783177
HIVEP1,ARAP1,0.0086542955101521
SPEN,ZDHHC18,0.0044514023437091
GPATCH8,ZDHHC18,0.0074480532362636
CBX3,ZDHHC18,0.0006311244787946
MDC1,ZDHHC18,0.0015833432445315
AKAP9,ZDHHC18,0.0012797602571437
KMT2D,ZDHHC18,0.0092679215235144
PLEKHA6,ZDHHC18,0.0327793442500422
AHCTF1,ZDHHC18,0.0008143609121224
ABLIM1,ZDHHC18,0.0016946197945207
MAP1S,ZDHHC18,0.0008059787140354
BAG3,ZDHHC18,0.0004360002918967
GPATCH8,STIP1,0.0046710761741643
TCOF1,STIP1,0.0246699747288169
MDC1,STIP1,0.0037737249767339
KMT2D,STIP1,0.0066116528842014
SRRM2,STIP1,0.0160806521447552
RIF1,STIP1,0.0177510793737752
MAP4,STIP1,0.0295495971651505
NUP214,STIP1,0.0089537570340054
NHSL3,STIP1,0.0041533809111893
EIF4B,STIP1,0.0084020537326114
MDC1,FOSL2,0.0050990830973275
KMT2D,FOSL2,0.0233385424864762
MAP1S,FOSL2,0.0603834464290661
PLEKHA6,FOSL2,0.0136021064252627
SRRM2,FOSL2,0.004701556313893
IRS2,FOSL2,0.0109696595662735
USP24,FOSL2,0.0198349743379853
RIF1,FOSL2,0.0221088940550701
NACA,PCLO,0.0070227856760497
ATN1,PCLO,0.0022507487636334
HUWE1,PCLO,0.0124029349306635
LMO7,PCLO,0.0100000873637286
AHNAK2,PCLO,0.0040886792903372
MDC1,PCLO,0.0051681987288515
ARPP19,PCLO,0.0049202036735081
GPATCH8,PCLO,0.0012640684713884
SPEN,PCLO,0.0038468918695332
ABLIM1,PCLO,0.0020932868935217
CTR9,CSRP3,0.0015720729651991
SRRM2,CSRP3,0.0166188319216562
LMO7,CSRP3,0.0076605231874132
IRS2,CSRP3,0.0011650038260201
LARP1,CSRP3,0.0031451227253695
SCYL2,CSRP3,0.0110451990169381
TJP1,CSRP3,0.0849931758303273
NCOR2,CSRP3,0.0295002690360177
HUWE1,CSRP3,0.0064188849846337
RRP15,CSRP3,0.0187185918692171
TTN,RRAS2,0.003111272088486
SRRM2,RRAS2,0.0339649448649055
TCOF1,RRAS2,0.0241567318383955
KMT2D,RRAS2,0.0188468194658095
CLASP1,RRAS2,0.0105941367745427
MDC1,RRAS2,0.0156398763836684
RASAL2,RRAS2,0.0438978624971904
NELFE,RRAS2,0.0022362548639056
GPATCH8,TGOLN2,0.0079670883406359
SRRM2,TGOLN2,0.0145793594066154
PLEC,TGOLN2,0.0336940543229857
CLASP1,TGOLN2,0.0088957717667924
LARP1,TGOLN2,0.0092891397749952
FARP1,TGOLN2,0.006804783051489
NHSL3,TGOLN2,0.0056244910225471
RIF1,TGOLN2,0.0072757438449346
EIF4G1,TGOLN2,0.0438441484243493
TP53BP1,TGOLN2,0.032429447876224
TTN,TAB1,0.0003149743391176
BRD8,TAB1,0.0333396788161298
CMBL,TAB1,0.0045110205517505
ABLIM1,TAB1,0.0033079537558994
ANK2,TAB1,0.0011959204213621
LMO7,PPM1H,0.0042142514643068
HUWE1,PPM1H,0.002045470707939
SPEN,PPM1H,0.0041472301139466
NUMA1,PPM1H,0.0178289735235856
IRS2,PPM1H,0.0467063030789986
LARP1,PPM1H,0.0145267115330073
AHCTF1,PPM1H,0.0037291775514686
PLEKHA6,PPM1H,0.0228842147009132
NIPBL,PPM1H,0.0029690830535486
TJP1,PPM1H,0.0017959926249478
LMO7,ITCH,0.0046517107532539
DAXX,ITCH,0.0016351052063118
PLEKHA6,ITCH,0.0020189561221449
HUWE1,ITCH,0.0018786478150377
SPEN,ITCH,0.001849230480529
GPATCH8,ITCH,0.0217967925616818
AKAP9,ITCH,0.0016173651176434
KMT2D,ITCH,0.0020437689782597
MDC1,ITCH,0.0052136956416963
PRRC2A,ITCH,0.0050148783822039
LARP1,ITCH,0.004088107738254
NCOR1,PXN,0.0073653411153382
TCOF1,PXN,0.0059354537081403
PLEC,PXN,0.006278167110455
IRS2,PXN,0.0111703224939934
PLEKHA6,PXN,0.0043881539725791
NES,PXN,0.0038813157069007
TP53BP1,PXN,0.0410479492532268
EIF4G1,PXN,0.0305379694417749
AFDN,PXN,0.025013354128296
CHD4,PXN,0.0041775534605398
MARK2,PXN,0.0390791969609891
TNS1,PXN,0.0428579902327448
NACA,HYLS1,0.0076144162659758
EIF4B,HYLS1,0.0044712469990329
SYNPO2,HYLS1,0.004747330809433
ABLIM1,HYLS1,0.007585533418187
SFSWAP,HYLS1,0.0083875141601457
CDK11A,RNF168,0.0029703429896477
LMO7,RNF168,0.0044736773731094
SPEN,RNF168,0.0026548874997835
NACA,RNF168,0.0019717322006392
AHNAK2,RNF168,0.0023459530619279
MAP4,RNF168,0.0037466523115645
LMO7,HMG20A,0.0014868237554572
AHNAK2,HMG20A,0.0004376403211464
MDC1,HMG20A,0.0284786766577406
PLEKHA6,HMG20A,0.0381140040922932
LARP1,HMG20A,0.0032720407775526
ATXN2L,HMG20A,0.0092962175725809
FLNC,HMG20A,0.002708101365415
FARP1,HMG20A,0.0010195931666583
IRS2,HMG20A,0.0031604805610257
SRRM2,HMG20A,0.0049428601404979
NCOR2,HMG20A,0.0026339403085904
GPATCH8,ZKSCAN1,0.009004624739154
PLEKHA6,ZKSCAN1,0.0344962761748778
IRS2,ZKSCAN1,0.01726741597603
LARP1,ZKSCAN1,0.0100873152141779
