PredictiveFeature,TargetFeature,FisherScore,MedianCoeff,MeanR2,MeanMSE,Coeff*R2
TJP1,RAF1,3.457585610698636,0.0415243763516221,0.8164150766712577,0.0130699970471605,0.0339011269028357
TNS1,RAF1,2.8988968946772538,-0.0189461233598135,0.8164150766712577,0.0130699970471605,-0.0154679007554253
TNS2,RAF1,2.7152527281517886,-0.0844294294043024,0.8164150766712577,0.0130699970471605,-0.068929459080424
TP53BP1,RAF1,2.7823411577206856,0.1909990334343303,0.8164150766712577,0.0130699970471605,0.1559344905254249
TRIM28,RAF1,3.1752327031713765,0.1627402109917297,0.8164150766712577,0.0130699970471605,0.1328635618343097
UBE4B,RAF1,2.3855480142854724,0.0935885161166727,0.8164150766712577,0.0130699970471605,0.0764070755609426
USP10,RAF1,3.026322826961727,0.0518309106303137,0.8164150766712577,0.0130699970471605,0.0423155368761886
WIZ,RAF1,2.6436145262045043,-0.266562833728459,0.8164150766712577,0.0130699970471605,-0.2176259163361276
GAB1,RBM12,2.633896749344184,-0.0348692915574593,0.5969443960629608,0.0313751106428864,-0.0208150281899108
GAB1,RBM14,1.7113838553187588,-0.0772795975432094,0.5631094809295749,0.0275293409086995,-0.0435168740590031
GAB1,RBM15,2.518154634104812,0.1349549259131153,0.7616074556224396,0.018057172308883,0.1027826777484025
GAB1,RBM5,1.912375355432082,-0.1647863548287359,0.6316329772003338,0.0264006151933646,-0.1040844959024651
GAB1,RCOR1,2.3496500853270965,0.0015534151956659,0.6046768554809556,0.0297221825803366,0.0009393142157716
GAB1,RNF113A,1.5568918921296129,-0.0708642687900696,0.6306943613397259,0.0239742511185994,-0.0446936947463596
GAB1,RPLP2,3.0566045446296606,-0.2458080449246833,0.6643660391578308,0.0269974207852641,-0.1633065171997419
GAB1,RPRD2,2.742929690578131,0.1157030653098978,0.7048685302534891,0.0228606154596075,0.0815554495908111
AHNAK2,RPS6KA1,7.4726468080928,-0.1416853842468373,0.6893786527742554,0.0178981000581879,-0.0976748793098874
ATXN2L,RPS6KA1,4.434617838409619,0.0906535189349774,0.6893786527742554,0.0178981000581879,0.0624946007526401
CDC42BPA,RPS6KA1,4.366464790499179,-0.1628588462915784,0.6893786527742554,0.0178981000581879,-0.1122714120488578
CKM,RPS6KA1,7.033199411770597,0.1232939953672216,0.6893786527742554,0.0178981000581879,0.0849962484214105
CLASP1,RPS6KA1,6.273463209307125,0.142428497911703,0.6893786527742554,0.0178981000581879,0.0981871660070306
CMYA5,RPS6KA1,7.637242237529718,0.0293806156457936,0.6893786527742554,0.0178981000581879,0.0202543692315754
FHOD1,RPS6KA1,4.559932942450678,-0.2856235708770847,0.6893786527742554,0.0178981000581879,-0.1969027924918166
GPATCH8,RPS6KA1,6.7213076449031695,-0.2010661827331929,0.6893786527742554,0.0178981000581879,-0.1386107341710707
HUWE1,RPS6KA1,9.603419090213055,-0.1479264204394529,0.6893786527742554,0.0178981000581879,-0.1019773164322681
IRS2,RPS6KA1,5.179540108674401,0.0177508820230928,0.6893786527742554,0.0178981000581879,0.0122370791346344
KMT2D,RPS6KA1,6.474302044336815,0.4807645827278416,0.6893786527742554,0.0178981000581879,0.3314288403424965
LMO7,RPS6KA1,12.27045995511548,0.1055322520106659,0.6893786527742554,0.0178981000581879,0.072751681715346
MAP4,RPS6KA1,4.736474253644625,0.1603096074410083,0.6893786527742554,0.0178981000581879,0.110514021204452
MDC1,RPS6KA1,6.3961460281498885,0.2799003397333618,0.6893786527742554,0.0178981000581879,0.1929573191164413
MYH1,RPS6KA1,54.520241385192655,-0.0846975054274656,0.6893786527742554,0.0178981000581879,-0.0583886521849264
MYOZ2,RPS6KA1,4.945295370770513,0.1513178038010242,0.6893786527742554,0.0178981000581879,0.1043152637251091
NACA,RPS6KA1,5.526716458355732,-0.0429359196594534,0.6893786527742554,0.0178981000581879,-0.0295991064504576
NCOR2,RPS6KA1,5.441457964252928,0.0918335256477677,0.6893786527742554,0.0178981000581879,0.0633080721905681
NES,RPS6KA1,4.355921064866993,0.1672950868628345,0.6893786527742554,0.0178981000581879,0.1153296615972528
NHSL3,RPS6KA1,4.006530618969213,0.0456293168461477,0.6893786527742554,0.0178981000581879,0.0314558769744069
NUMA1,RPS6KA1,4.75692895601452,0.3927153288347464,0.6893786527742554,0.0178981000581879,0.2707295643158962
NUP214,RPS6KA1,4.326057214441102,0.1512301230011109,0.6893786527742554,0.0178981000581879,0.1042548184533907
PCBP1,RPS6KA1,6.377069556772187,-0.2197127674750573,0.6893786527742554,0.0178981000581879,-0.1514652916392582
PLEC,RPS6KA1,8.115923303518358,-0.0106814426679108,0.6893786527742554,0.0178981000581879,-0.0073635585560898
PLN,RPS6KA1,6.140841567609217,0.1034520997663126,0.6893786527742554,0.0178981000581879,0.0713176691635684
PROB1,RPS6KA1,5.496651189224383,-0.1906897502022345,0.6893786527742554,0.0178981000581879,-0.1314574430922757
PRRC2A,RPS6KA1,5.250415331674331,-0.2027171408059852,0.6893786527742554,0.0178981000581879,-0.1397488694230791
PRRC2C,RPS6KA1,5.029893223961412,-0.2100531907800404,0.6893786527742554,0.0178981000581879,-0.1448061856708779
RIF1,RPS6KA1,4.407914215615095,-0.1231322705136348,0.6893786527742554,0.0178981000581879,-0.0848847587597247
SRRM2,RPS6KA1,5.453265652536469,0.2056419674367546,0.6893786527742554,0.0178981000581879,0.1417651824653972
TCOF1,RPS6KA1,8.002692293096453,-0.0483184072590969,0.6893786527742554,0.0178981000581879,-0.033309678500474
TNS1,RPS6KA1,4.411266387105976,0.0591942785351196,0.6893786527742554,0.0178981000581879,0.0408072719884847
AHCTF1,RPS6KA3,5.822120941473184,-0.2876242792194173,0.569549041152255,0.032840945155027,-0.1638161324415276
AHNAK2,RPS6KA3,8.339757766622913,-0.2232862075729933,0.569549041152255,0.032840945155027,-0.1271724454257217
ARID1B,RPS6KA3,4.142402163015941,0.2584368463965931,0.569549041152255,0.032840945155027,0.1471924580635922
ASXL2,RPS6KA3,4.301131387108063,0.1484621136154201,0.569549041152255,0.032840945155027,0.0845564544570996
ATXN2L,RPS6KA3,5.998464616353362,-0.3302723230760099,0.569549041152255,0.032840945155027,-0.1881062849270692
CDC42BPA,RPS6KA3,5.919719066529807,0.16226537014523,0.569549041152255,0.032840945155027,0.0924180859784315
CLASP1,RPS6KA3,6.547511084597992,0.2314154728184689,0.569549041152255,0.032840945155027,0.1318024606515547
EIF4B,RPS6KA3,4.549007339289391,0.3309686225510001,0.569549041152255,0.032840945155027,0.1885028616254047
EIF4G1,RPS6KA3,5.361835323510978,0.2496522407279225,0.569549041152255,0.032840945155027,0.1421891943281002
GPATCH8,RPS6KA3,8.035243025613838,-0.1762899757153531,0.569549041152255,0.032840945155027,-0.1004057866334336
HDGFL2,RPS6KA3,4.872487898755125,-0.004114203935984,0.569549041152255,0.032840945155027,-0.0023432409068445
HUWE1,RPS6KA3,9.307305679407415,0.04699753434913,0.569549041152255,0.032840945155027,0.0267674006250671
IMMT,RPS6KA3,4.11169953255036,0.1959686536618551,0.569549041152255,0.032840945155027,0.1116137587890079
KMT2D,RPS6KA3,9.137835408506838,0.0721241479399052,0.569549041152255,0.032840945155027,0.0410782393030964
LMNA,RPS6KA3,4.826485334621207,0.1291715636158919,0.569549041152255,0.032840945155027,0.0735695402015687
LMO7,RPS6KA3,17.38668294693471,0.0309514578589058,0.569549041152255,0.032840945155027,0.0176283731458042
MAP4,RPS6KA3,5.207515986119383,-0.1925890250726816,0.569549041152255,0.032840945155027,-0.1096888945665934
MARK2,RPS6KA3,4.136919941039427,0.2303854953621122,0.569549041152255,0.032840945155027,0.1312158379788783
MDC1,RPS6KA3,8.060139222963741,-0.0019006604892724,0.569549041152255,0.032840945155027,-0.001082519359221
MYH3,RPS6KA3,4.3635970930989,-0.377892305493315,0.569549041152255,0.032840945155027,-0.2152282002525326
NACA,RPS6KA3,6.174318327287613,0.3381327584138179,0.569549041152255,0.032840945155027,0.1925831883367571
NCOR2,RPS6KA3,7.325934500796083,0.2063011051983133,0.569549041152255,0.032840945155027,0.1174985966543498
NES,RPS6KA3,4.908651455600292,0.0724103724056352,0.569549041152255,0.032840945155027,0.0412412581731072
NHSL3,RPS6KA3,5.967017238263276,0.1192393649710964,0.569549041152255,0.032840945155027,0.0679126659868917
NUMA1,RPS6KA3,7.232717769772811,0.2585631091567972,0.569549041152255,0.032840945155027,0.1472643708975997
NUP214,RPS6KA3,5.53005824469692,-0.0519253615097692,0.569549041152255,0.032840945155027,-0.0295740398593732
PCBP1,RPS6KA3,7.234566486974464,0.287731197205059,0.569549041152255,0.032840945155027,0.1638770274777317
PHLDB1,RPS6KA3,5.664532601655982,0.125305740002272,0.569549041152255,0.032840945155027,0.0713677640691677
PHRF1,RPS6KA3,5.42609770414231,-0.0457438460137628,0.569549041152255,0.032840945155027,-0.026053363635755
PLEC,RPS6KA3,7.155628021862647,-0.1721047899104483,0.569549041152255,0.032840945155027,-0.0980221180712061
PPIG,RPS6KA3,4.381540455527973,0.0919531780317699,0.569549041152255,0.032840945155027,0.0523718443788971
PRRC2A,RPS6KA3,8.276000503554865,-0.0987273019832095,0.569549041152255,0.032840945155027,-0.0562300401800861
PRRC2C,RPS6KA3,6.918771403635305,-0.1352417408175038,0.569549041152255,0.032840945155027,-0.0770268038063711
RASAL2,RPS6KA3,4.128309928157435,0.0070282669655823,0.569549041152255,0.032840945155027,0.0040029427112094
RBM10,RPS6KA3,6.9053374862266,-0.33606881243506,0.569549041152255,0.032840945155027,-0.1914076698835654
RIF1,RPS6KA3,5.019485594439551,0.1265032487814146,0.569549041152255,0.032840945155027,0.0720498040460998
SIK3,RPS6KA3,5.215978136580323,-0.2460811677563404,0.569549041152255,0.032840945155027,-0.1401552931412509
SRRM2,RPS6KA3,6.887725121312347,0.0486115612751957,0.569549041152255,0.032840945155027,0.0276866681132018
TCOF1,RPS6KA3,10.62898599113065,0.0911525907930797,0.569549041152255,0.032840945155027,0.0519158706847424
TJP1,RPS6KA3,4.735198463481311,-0.034909716799385,0.569549041152255,0.032840945155027,-0.0198827957299865
TP53BP1,RPS6KA3,4.916326551675209,-0.0727950943375685,0.569549041152255,0.032840945155027,-0.0414603761805501
TRIM28,RPS6KA3,4.386814772854786,-0.3565781258955114,0.569549041152255,0.032840945155027,-0.2030887296996566
UBE4B,RPS6KA3,4.556017864059403,0.106871866349751,0.569549041152255,0.032840945155027,0.0608687690056526
USP10,RPS6KA3,5.307240459956042,-0.1572174969196497,0.569549041152255,0.032840945155027,-0.0895430746229441
ABLIM1,RPS6KA3,4.484870613609135,0.0788858041951718,0.5849956015669626,0.0192683279833574,0.0461478484802481
AHNAK2,RPS6KA3,2.55947774463341,0.1279572435418903,0.5849956015669626,0.0192683279833574,0.0748544246606384
ANKRD17,RPS6KA3,2.400253898420209,-0.0696317606910751,0.5849956015669626,0.0192683279833574,-0.0407342737336423
ARPP19,RPS6KA3,2.7545392683391143,0.2688394465286522,0.5849956015669626,0.0192683279833574,0.1572698937469581
BAG3,RPS6KA3,6.071256043316872,-0.1597828503357791,0.5849956015669626,0.0192683279833574,-0.093472264652263
BRD8,RPS6KA3,4.590614396144794,-0.1766097855294432,0.5849956015669626,0.0192683279833574,-0.1033159477284089
CALD1,RPS6KA3,3.1639090173115703,0.0942834077187476,0.5849956015669626,0.0192683279833574,0.055155378816212
CAST,RPS6KA3,2.293718204075713,0.1223097018176918,0.5849956015669626,0.0192683279833574,0.0715506375923164
CDK16,RPS6KA3,2.348963964296661,-0.0159294383872322,0.5849956015669626,0.0192683279833574,-0.0093186513919628
CEP170B,RPS6KA3,2.633445156916505,0.1503418871790396,0.5849956015669626,0.0192683279833574,0.0879493427310147
DLG1,RPS6KA3,2.340776529636717,-0.0853072726318201,0.5849956015669626,0.0192683279833574,-0.0499043792712884
EIF4B,RPS6KA3,3.667142357998914,0.0348341418405403,0.5849956015669626,0.0192683279833574,0.0203778197610757
GPATCH8,RPS6KA3,2.91841733304175,-0.0166805691736426,0.5849956015669626,0.0192683279833574,-0.0097580595982144
HUWE1,RPS6KA3,4.615149447808414,0.0757397922753731,0.5849956015669626,0.0192683279833574,0.0443074453446886
KRT18,RPS6KA3,2.2388328713097656,0.1338150316752709,0.5849956015669626,0.0192683279833574,0.0782812049535773
LMO7,RPS6KA3,3.875057313575088,0.1388454025674928,0.5849956015669626,0.0192683279833574,0.0812239497997775
MAP1S,RPS6KA3,4.182533846267559,-0.1024084891862041,0.5849956015669626,0.0192683279833574,-0.0599085157370472
MINK1,RPS6KA3,2.9067180310377285,0.0153253902594217,0.5849956015669626,0.0192683279833574,0.0089652858940589
MYH3,RPS6KA3,4.170348953208428,-0.0392301358273687,0.5849956015669626,0.0192683279833574,-0.0229494569078852
NCL,RPS6KA3,3.5002459812963616,0.068415596188976,0.5849956015669626,0.0192683279833574,0.0400228228491324
NOLC1,RPS6KA3,3.163078323834825,-0.1383119499183293,0.5849956015669626,0.0192683279833574,-0.0809118823463726
PARN,RPS6KA3,2.391784940495015,-0.1468893393615838,0.5849956015669626,0.0192683279833574,-0.0859296174436034
PCBP2,RPS6KA3,3.448574067689952,0.0343667214791937,0.5849956015669626,0.0192683279833574,0.0201043809056051
PLEKHO2,RPS6KA3,3.459519916116528,-0.0771743801485298,0.5849956015669626,0.0192683279833574,-0.0451466729405466
PPIG,RPS6KA3,4.776938277083266,-0.0144785236011256,0.5849956015669626,0.0192683279833574,-0.0084698726238419
PRAG1,RPS6KA3,3.623142712583853,0.1069436552879132,0.5849956015669626,0.0192683279833574,0.0625615679589227
PRRC2A,RPS6KA3,3.041535549505415,0.1184528969342833,0.5849956015669626,0.0192683279833574,0.0692944236994205
RANBP3,RPS6KA3,2.3992016830674947,0.041468858296681,0.5849956015669626,0.0192683279833574,0.024259099705562
SCAF11,RPS6KA3,2.9155023926659496,-0.0503988739986599,0.5849956015669626,0.0192683279833574,-0.0294831196131436
SON,RPS6KA3,2.5390597715664662,0.0767162238308738,0.5849956015669626,0.0192683279833574,0.0448786535098877
SVIL,RPS6KA3,2.882545849886965,0.020707103194278,0.5849956015669626,0.0192683279833574,0.0121135642898458
SYNPO,RPS6KA3,2.877774074687003,0.1705872840936312,0.5849956015669626,0.0192683279833574,0.0997928108780281
TCOF1,RPS6KA3,2.5521816850817096,0.092599966020182,0.5849956015669626,0.0192683279833574,0.0541705728270567
THRAP3,RPS6KA3,2.5173519954304435,0.0094724963446311,0.5849956015669626,0.0192683279833574,0.0055413686974683
TP53BP2,RPS6KA3,2.735270755199688,-0.0242174722095081,0.5849956015669626,0.0192683279833574,-0.0141671147236324
USP24,RPS6KA3,3.6347332485252513,0.0680792445000827,0.5849956015669626,0.0192683279833574,0.0398260585905502
GAB1,RSF1,2.115283276180381,0.1505001585850144,0.7780152448958861,0.0160706727685975,0.1170914177383897
GAB1,RSRC2,2.03181081352018,0.0603135708591731,0.6098737596225948,0.0279292576826688,0.0367836642161476
GAB1,RTN4,2.7089413870789567,0.1139884473849164,0.7058919446731572,0.0224487890963383,0.0804635267948125
GAB1,SAP30,21.398805033452952,0.0482365788357969,0.2838772902445483,0.0373930309378133,0.0136932692905735
GAB1,SCAF1,1.7567118013462664,0.0225868196653531,0.6591541299376479,0.0184922011248996,0.0148881954645744
GAB1,SCRIB,1.7059884370277416,0.0257376455454821,0.766709248260457,0.0160709117871731,0.0197332908681707
GAB1,SEC16A,2.812701142860942,0.0183793939560215,0.7100108263301452,0.0227799033230024,0.0130495686901621
GAB1,SF3B1,1.8265888177437224,0.0955360627187565,0.5786988264678927,0.0229302878931915,0.0552866073807073
GAB1,SF3B2,2.5104099267517594,-0.0397521814226039,0.7648437679568036,0.0178505974953323,-0.0304042082237668
GAB1,SH3BP5L,2.242482151419295,-0.1722315341442633,0.6350826163934578,0.0269556065304921,-0.1093812533297978
AHNAK2,SHC1,25.09162696482734,-0.1411872262819892,0.5427938491994803,0.0237769033247447,-0.0766355580113989
ATXN2L,SHC1,18.614055406188577,0.3471656503280907,0.5427938491994803,0.0237769033247447,0.1884393796514251
CDC42BPA,SHC1,17.857365850689206,0.0045554107553991,0.5427938491994803,0.0237769033247447,0.0024726489386078
CLASP1,SHC1,21.027773835599103,-0.1312479451991951,0.5427938491994803,0.0237769033247447,-0.0712405773741935
FLNC,SHC1,17.386377874797127,0.1342143300707907,0.5427938491994803,0.0237769033247447,0.072850712836854
GPATCH8,SHC1,19.454699175112253,0.126492737074234,0.5427938491994803,0.0237769033247447,0.0686594796523013
IRS2,SHC1,23.75289024658904,-0.0467420664725146,0.5427938491994803,0.0237769033247447,-0.0253713061801542
KMT2D,SHC1,26.267514783182232,0.3687390730190182,0.5427938491994803,0.0237769033247447,0.2001493007942411
LMNA,SHC1,17.966003026853215,-0.0324176142283596,0.5427938491994803,0.0237769033247447,-0.0175960816088751
LMO7,SHC1,53.36089099042013,0.0059220321641121,0.5427938491994803,0.0237769033247447,0.0032144426334415
MAP4,SHC1,16.436557032337685,0.0926918045224184,0.5427938491994803,0.0237769033247447,0.0503125413659693
MDC1,SHC1,26.48395011399826,0.2765270215314921,0.5427938491994803,0.0237769033247447,0.1500971664247462
NCOR2,SHC1,25.46247689322202,-0.087598288836107,0.5427938491994803,0.0237769033247447,-0.0475478123806383
NES,SHC1,33.44035004410056,-0.0892221780222466,0.5427938491994803,0.0237769033247447,-0.0484292494426565
NHSL3,SHC1,18.906310895122846,0.1489719850372715,0.5427938491994803,0.0237769033247447,0.0808610771812679
NUMA1,SHC1,20.864085103846502,0.2308943216168573,0.5427938491994803,0.0237769033247447,0.1253280175887167
NUP214,SHC1,18.62005926236924,0.1038557984486503,0.5427938491994803,0.0237769033247447,0.0563722886016283
PHRF1,SHC1,16.90559553358814,-0.2835408449602937,0.5427938491994803,0.0237769033247447,-0.1539042266412709
PLEC,SHC1,21.99444379854184,-0.1319745123217947,0.5427938491994803,0.0237769033247447,-0.0716349535393712
PRRC2C,SHC1,21.03979935660577,-0.2102651909295559,0.5427938491994803,0.0237769033247447,-0.1141306523373173
SRRM2,SHC1,26.473544802706623,-0.0472096742212945,0.5427938491994803,0.0237769033247447,-0.0256251207900299
SYNPO2L,SHC1,44.19726348752648,-0.1697835453447215,0.5427938491994803,0.0237769033247447,-0.0921574641083958
TCOF1,SHC1,28.299089721022696,0.217019921846073,0.5427938491994803,0.0237769033247447,0.1177970787318003
TJP1,SHC1,17.092069221360404,0.2106958720432038,0.5427938491994803,0.0237769033247447,0.1143644233967717
TNS1,SHC1,23.851605798740813,0.1240454409233809,0.5427938491994803,0.0237769033247447,0.0673311023544486
GAB1,SIN3A,1.5981936905496008,0.0105368748717718,0.5587197009614797,0.0294001250682275,0.0058871595774249
GAB1,SKIC2,1.9056894267237243,-0.1022962224579331,0.6589814069841953,0.0243451693722911,-0.067411308604497
GAB1,SLC16A1,2.1661563915773385,0.0364328018856201,0.5869564461703465,0.0312000181899815,0.0213844679188119
GAB1,SLC20A2,2.402694983673371,-0.0049726691244546,0.5486591076231069,0.0329962116209533,-0.0027283002043282
GAB1,SLTM,2.0367311616639783,0.1136495531068456,0.8119068643609644,0.0135801755024424,0.0922728522990039
GAB1,SLU7,1.7090334108562022,-0.2602028639934519,0.5881300756264589,0.029277131818661,-0.1530331300786901
GAB1,SMAP,2.61669844927312,-0.0620544329305446,0.5817186741442152,0.0323280755327994,-0.0360982224491275
GAB1,SMARCC1,1.956342290118447,-0.0233645100018871,0.5734688133612359,0.0289799788816324,-0.0133988178255489
GAB1,SNW1,2.19575622424619,0.0454052914144074,0.6638337477367833,0.024582560609335,0.0301415647667068
AHCTF1,SOS1,3.6790517229109785,0.2404485391064735,0.6804907630406665,0.022456991721875,0.1636230098485777
AHNAK2,SOS1,6.351295261555749,-0.0290974633503751,0.6804907630406665,0.022456991721875,-0.0198005550378445
ARHGEF2,SOS1,2.422507232250935,-0.0484089757503761,0.6804907630406665,0.022456991721875,-0.0329418608463905
ASXL2,SOS1,2.923161039012108,-0.0473319573477139,0.6804907630406665,0.022456991721875,-0.0322089597717541
ATXN2L,SOS1,3.811037924897556,-0.2277528609976457,0.6804907630406665,0.022456991721875,-0.1549837181649827
CDC42BPA,SOS1,3.8863015497923614,0.1431723090758693,0.6804907630406665,0.022456991721875,0.0974274338493324
CLASP1,SOS1,4.919371128252944,0.0781867119555426,0.6804907630406665,0.022456991721875,0.053205335278268
EIF4B,SOS1,3.125051549880015,-0.1480646697721835,0.6804907630406665,0.022456991721875,-0.1007566401126374
EIF4G1,SOS1,2.63693009708659,0.2326496347753516,0.6804907630406665,0.022456991721875,0.1583159274894114
GPATCH8,SOS1,5.747162998148296,-0.1242234133609432,0.6804907630406665,0.022456991721875,-0.0845328853455043
HDGFL2,SOS1,2.5332517269553367,0.1941593204812867,0.6804907630406665,0.022456991721875,0.1321236241457681
HUWE1,SOS1,8.429383114243624,-0.2041418536458049,0.6804907630406665,0.022456991721875,-0.1389166457559698
IMMT,SOS1,2.323077111114009,0.0816174564329703,0.6804907630406665,0.022456991721875,0.0555399252055103
KMT2D,SOS1,5.515240262986263,0.2283580048455908,0.6804907630406665,0.022456991721875,0.1553955129638203
LMNA,SOS1,2.9424402867461006,-0.3262547969774138,0.6804907630406665,0.022456991721875,-0.222013375740838
LMO7,SOS1,11.250541737657162,0.0029149092033939,0.6804907630406665,0.022456991721875,0.0019835687880118
MAP4,SOS1,3.287175913065928,0.2779941135264439,0.6804907630406665,0.022456991721875,0.1891724264344235
MAST4,SOS1,2.67914851474531,-0.1133711449358178,0.6804907630406665,0.022456991721875,-0.0771480169241686
MDC1,SOS1,5.475015306598227,-0.0616923804863433,0.6804907630406665,0.022456991721875,-0.0419810950709468
MIA2,SOS1,2.643815858511261,0.0057333576954046,0.6804907630406665,0.022456991721875,0.0039014969529309
MYH3,SOS1,4.312394362224383,-0.2564409513904493,0.6804907630406665,0.022456991721875,-0.1745056986865613
MYO9B,SOS1,2.2769550452234144,0.1115469094326204,0.6804907630406665,0.022456991721875,0.0759066415146319
NACA,SOS1,3.4633304295140976,0.2692358797697624,0.6804907630406665,0.022456991721875,0.1832125292624507
NCOR2,SOS1,4.559375514414906,-0.2122450698117429,0.6804907630406665,0.022456991721875,-0.1444308095078124
NES,SOS1,4.009313982329838,0.0534834304785069,0.6804907630406665,0.022456991721875,0.0363949804163516
NHSL3,SOS1,3.747241004808575,0.3059046205826042,0.6804907630406665,0.022456991721875,0.2081652686779219
NUMA1,SOS1,4.279730079631903,0.3845366647483704,0.6804907630406665,0.022456991721875,0.2616736484117316
NUP214,SOS1,3.668481950521015,-0.0249792697532975,0.6804907630406665,0.022456991721875,-0.0169981623346201
PCBP1,SOS1,3.6983123365094936,0.1052095407521688,0.6804907630406665,0.022456991721875,0.0715941206656014
PHLDB1,SOS1,3.190548371742138,0.0553022477797334,0.6804907630406665,0.022456991721875,0.0376326687894948
PHRF1,SOS1,3.243862041936611,0.0603065003002359,0.6804907630406665,0.022456991721875,0.0410380164056197
PLEC,SOS1,5.365974537801431,-0.2413600851876337,0.6804907630406665,0.022456991721875,-0.1642433085368931
PLEKHA5,SOS1,3.010948907867216,-0.2962036066801971,0.6804907630406665,0.022456991721875,-0.2015638183252047
PPIG,SOS1,2.318458260115306,0.0215614780731624,0.6804907630406665,0.022456991721875,0.0146723866662909
PRRC2A,SOS1,5.639910258414373,-0.0448267174831153,0.6804907630406665,0.022456991721875,-0.0305041671846935
PRRC2C,SOS1,4.697884718004506,-0.1819820063822868,0.6804907630406665,0.022456991721875,-0.1238370743827537
RASAL2,SOS1,2.6078974206371166,0.260123579024575,0.6804907630406665,0.022456991721875,0.1770116927753021
RBM10,SOS1,2.5163526854619964,0.0349792318493335,0.6804907630406665,0.022456991721875,0.0238030441717293
RIF1,SOS1,3.508316840808499,-0.0812987552097639,0.6804907630406665,0.022456991721875,-0.0553230519669486
SRGAP1,SOS1,2.3233580450690963,-0.1335722940479303,0.6804907630406665,0.022456991721875,-0.0908947122977683
SRRM2,SOS1,4.588451960276988,-0.0316568386862815,0.6804907630406665,0.022456991721875,-0.021542186313083
TCOF1,SOS1,6.978659280414097,0.1088891216365819,0.6804907630406665,0.022456991721875,0.0740980414693056
TJP1,SOS1,3.17139328983564,-0.0428519987654692,0.6804907630406665,0.022456991721875,-0.0291603893377318
TNS2,SOS1,2.6051773223108663,0.2500214819048871,0.6804907630406665,0.022456991721875,0.1701373089980148
TP53BP1,SOS1,2.476544759799088,0.0910805227167934,0.6804907630406665,0.022456991721875,0.0619794544016935
TRIM28,SOS1,3.051160047026789,0.0968583561376909,0.6804907630406665,0.022456991721875,0.0659112166750019
UBE4B,SOS1,2.6433119304104062,0.0056603222227201,0.6804907630406665,0.022456991721875,0.0038517969883948
USP10,SOS1,2.753981497392577,-0.0891297875030257,0.6804907630406665,0.022456991721875,-0.0606519971075864
WIZ,SOS1,2.3709447519059696,0.0683951114645756,0.6804907630406665,0.022456991721875,0.0465422415887805
GAB1,SPEN,1.7794655322136768,-0.0056283211462519,0.6385402283841136,0.0244570418544552,-0.0035939094701468
GAB1,SPTBN1,4.067679929415322,0.0139594736326715,0.7339390450264476,0.0216213841286346,0.0102454027470348
GAB1,SRFBP1,1.4595488710737596,-0.0342673578820353,0.6542687639187188,0.0233876686156363,-0.0224200618842396
GAB1,SRRM2,2.755419633098807,0.0621277797192782,0.5053055908380362,0.02179295716413,0.0313935144385052
GAB1,SRSF1,2.456781230276796,0.3697422084087346,0.6069520946211264,0.0296143540250196,0.2244158078635225
GAB1,SRSF9,2.5707745780218003,-0.0658999622320522,0.5180771578703697,0.0351799719046819,-0.0341412651369463
GAB1,SYMPK,2.6806327651557256,0.039350997029497,0.5837922025866152,0.0312504142447252,0.0229728052298294
GAB1,TBC1D10B,1.8525638032039409,0.0665665841240417,0.6393462624215729,0.0237598427636845,0.0425590967618772
GAB1,TBC1D4,1.7376030861032163,-0.0529153406545622,0.8192807186011513,0.0123953169927728,-0.0433525183164945
GAB1,TCOF1,3.20831005185009,0.2114749451430289,0.7417090677814834,0.020973494217197,0.1568528844211763
GAB1,TFIP11,2.258454248148297,0.019749701101369,0.5928770514183039,0.0307152268638465,0.0117091445553725
GAB1,THRAP3,2.194599362492782,0.0947909807233301,0.5586295084785077,0.0226361505200807,0.0529530389696696
GAB1,TJAP1,2.944444074957091,-0.0952262007717893,0.6963664897900286,0.0229984081017553,-0.0663123351674914
GAB1,TJP1,3.263293182817025,0.2771625811081644,0.7109659929138346,0.0235491729317444,0.1970531696761273
GAB1,TNKS1BP1,1.5596564873504222,0.0825398460371705,0.6416015307573695,0.0152820228860791,0.0529576915659262
GAB1,TOMM22,12.384095524295915,-0.1631324975413405,0.4873811543272501,0.0426315895885249,-0.0795077049599858
GAB1,TP53BP1,3.2612921137364266,0.1222549826647028,0.7718166502494922,0.0186392486601862,0.0943584311965807
GAB1,TPI1,3.1750302374277632,0.069513335054238,0.737093149141428,0.0211710583095827,0.0512378030424515
GAB1,TPR,1.3502231216521816,-0.0965101790553695,0.4937352992037545,0.026392187511218,-0.0476504821321108
GAB1,TRA2A,2.6848407064599606,-0.2320207848414313,0.5534970088782434,0.031930667013332,-0.1284228104073146
GAB1,TRAFD1,3.082586878211296,-0.0992324088002568,0.541162231118253,0.0361208279621202,-0.0537008317455855
GAB1,UBA1,1.8384454968915864,0.1167035703493533,0.7175350251236127,0.0199716485473946,0.0837388992826385
GAB1,UBE2O,1.9902255151187724,-0.1134142986414154,0.6263667420666815,0.0265801512697028,-0.071038944743801
GAB1,ULK1,1.6251440467873113,-0.0425037413264424,0.6688155563358422,0.0206957731244616,-0.0284271634015993
GAB1,UTP20,1.7788434907333892,-0.0467276549271906,0.6131186072128116,0.0275077500528684,-0.02864959470728
